url,title,lead,content,data,category,tags
https://kulturarb.ru/ba/news/kүmertauҙa-zyya-hәlilov-isemendәge-bashҡort-halyҡ-ujyn-ҡoraldary-tөbәk-festivale-үtte, Күмертауҙа Зыя Хәлилов исемендәге башҡорт халыҡ уйын ҡоралдары төбәк фестивале үтте ,Na,"

Башҡортостанда башҡорт халыҡ уйын ҡоралдары төбәк фестивале үтте. Иң юғары баһаға- Гран-при исеменә ҡурайсы, Башҡорт дәүләт филармонияһы солисы Илнур Хәйруллин лайыҡ булды.
Ойоштороусылар хәбәр итеүенсә сарала Күгәрсен, Миәкә, Көйөргәҙе, Ейәнсура, Стәрлебаш райондарынан, Мәләүез, Күмертау, Өфө, Баймаҡ, Сибай һәм Салауат ҡалаларынан 44 яңғыҙ башҡарыусы һәм 12 ансамбль ҡатнашҡан. 
Фестиваль өс номинацияла үткән: башҡорт халыҡ көйҙәре, заманса эшкәртеүҙәге халыҡ көйҙәре, классик әҫәрҙәр.
Жюри етәксеһе- З. Исмәғилев исемендәге Өфө дәүләт сәнғәт институты уҡытыусыһы Венера Йылҡыбаева.
Мәғлүмәт өсөн: Зыя Хәлилов (1953-2009) — башҡорт халыҡ уйын ҡоралдары: ҡурай, ҡумыҙ яһау оҫтаһы, Рәсәй, республика күргәҙмәләре һәм конкурстарында ҡатнашыусы. 

 ","
	Йома, 17 ноябрь 2017",Яңылыҡтар,Na
https://kulturarb.ru/ba/news/bildәle-yaҙyusy-һәm-zhurnalist-marat-әminev-kүrkәm-yubilejyn-bildәlәj, Билдәле яҙыусы һәм журналист Марат Әминев күркәм юбилейын билдәләй  ,Na,"

Билдәле яҙыусы һәм журналист, Рәсәй һәм Башҡортостан Яҙыусылар союзы ағзаһы Марат Әминевтың тыуған яғында – Ғафури районында уның 50 йәшлек юбилейына арналған саралар үтте.
 Был осрашыуҙарҙа Башҡортостандың Яҙыусылар союзы рәйесе урынбаҫары, шағир Рәшит Зәйнуллин, юбилярҙың ағайы – билдәле прозаик Әмир Әминев, бөтә Рәсәй буйынса танылған сатира һәм юмор оҫтаһы Марсель Сәлимов ҡатнашты. 
Тәүҙә әҙипте Юлыҡ ауылының урта мәктәбендә тәбрикләнеләр. Яҙыусы күрше Һабай ауылынан тап ошонда йөрөп белем алған. Осрашыуҙа Марат Мөхәммәт улының ауылдаштары, уҡытыусылары, класташтары сығыш яһаны. Улар яҙыусының бала сағы тураһында хәтирәләре менән уртаҡлашты, уға үҙҙәренең ихлас теләктәрен еткерҙе.
 Билдәле яҙыусы Әмир Әминев ҡустыһының бала сағы тураһындағы хәтирәләре менән уртаҡлашты. Баҡһаң, тап уның йоғонтоһонда тарихсы булырға тейешле Марат ҡаурый ҡәләмгә тотона. “Бөгөн кинйәбеҙгә лә 50 йәш тулды. Был бер аҙ моңһоуландыра. Әммә Марат Мөхәммәт улы юбилейын халҡына файҙалы шәхес, танылған яҙыусы һәм журналист булып ҡаршылай – был күңелдә ғорурлыҡ тойғолары уята”, – тине Әмир Әминев.
 
 ","
	Йома, 17 ноябрь 2017",Яңылыҡтар,Na
https://kulturarb.ru/ba/news/status-inklyuziv-teatry-tamashasy-kүңelen-yaulaj, «Статус» инклюзив театры тамашасы күңелен яулай  ,Na,"

18 һәм 19 ноябрь көндәре Башҡортостан Республикаһының Халыҡ ижады үҙәгендә Екатерина Сергеева һәм Гүзәл Дәүләтова пьесаһы буйынса ҡуйылған “Софи” спектакле уйналасаҡ. Спектаклде “Статус” инклюзив халыҡ театры сәхнәләштерә.
“Статус” – йәш театр. Әммә улар хәҙер икенсе сәхнә әҫәре әҙерләй. Унда мөмкинлектәре сикләнгәндәр ҙә, һау-сәләмәт кешеләр ҙә, профессиональ актерҙар ҙа һәүәҫкәрҙәр ҙә уйнай. Ҙур театр сәхнәләренән айырмалы,  был спектаклдә инвалид креслоһында ултырған  актерҙар  ҡатнаша.  
Спектаклдәге күренештәр беҙҙең көндәрҙе сағылдыра. Ваҡиғалар Голландияла бара. Хәтерен юғалтҡан йәш ҡатын Софи хәлле генә голланд ғаиләһенә барып эләгә. Яйға һалынған тормош, уны яратып торған ире, улы бар. Бәхет өсөн тағы ла нимә кәрәк? Әммә йәш ҡатын бәхетһеҙ. Һәм бер осрашыу уның тормошон баштүбән әйләндерә. Үткән һәм бөгөнгө араһында көрәш башлана.
Төп ролдәрҙә - М. Йосопов, Р. Нафиҡов, Г. Дәүләтшина. Софи нимәне һайлар: үткәненә ҡайтырмы, әллә бөгөнгөһөн яҡыныраҡ күрерме? Был һорауға яуап үҙе үк ҡуйыусы режиссер булған һәм төп ролде лә үҙе башҡарған Гүзәл Дәүләтованың әҫәрен күргәндән һуң мәғлүм булыр. Режиссер Гүзәл Дәүләтова әйтеүенсә, мөмкинлектәре сикләнгән актерҙарға спектаклдәрҙә ҡатнашыу  уларҙың һәләтен асыу, эске донъяһын байытыу мөмкинлеге бирә. 
Тормошто, тормоштағы һәр яңылыҡты яратып ҡабул иткән кешегә сиктәр юҡ бит. Бик күп еңеүҙәр яулаған мөмкинлеге сикләнгән спортсы Марат Йосопов был юлы сәхнәлә үҙен тағы ла ышаныслыраҡ тотор, уның актерлыҡ һәләте нығыраҡ асылыр.  Тамашасыларға был тарихты ғына түгел, инклюзив театр актерҙарының ижади мөмкинлектәрен күреү ҙә ҡыҙыҡлы булыр.
Театр труппаһында 200 кеше шөғөлләнә. Актерҙар араһында студенттар, уҡытыусылар, табиптар ҙа бар. Тамашасы күңелен арбаусылар араһында Паралимпия спортсыһы һәм йәмәғәт эшмәкәре Марат Йосопов та шөғөлләнә. Һәүәҫкәр актер ҡаршылыҡтарҙы еңеп, кешелектең мөмкинлектәре сикһеҙ икәнен иҫбатлар өсөн сәхнәгә сыға. Тәүге тапҡыр инвалид креслоһында  ултырған кешеләр 1960 йылда Лондонда тамаша әҙерләй. Һуңынан был тәжрибә  бөтә донъяла ҡулланыла башлай.  
 ","
	Кесе йома, 16 ноябрь 2017",Яңылыҡтар,Na
https://kulturarb.ru/ba/news/tiҙҙәn-bashҡortostandyң-bash-ҡalaһynda-iv-kөmөsh-aҡbuҙat-halyҡ-ara-milli-һәm-etnik-kino-festivale-uҙasaҡ, Тиҙҙән Башҡортостандың баш ҡалаһында IV “Көмөш Аҡбуҙат” Халыҡ-ара милли һәм этник кино фестивале уҙасаҡ ,Na,"

17 – 19 декабрҙә Башҡортостандың баш ҡалаһында IV “Көмөш Аҡбуҙат” Халыҡ-ара милли һәм этник кино фестивале уҙғарыла. Уны 2016 йыл фильмы – режиссер Сабит Ҡорманбәковтың (Ҡаҙағстан) “Оралман” картинаһы аса. 
 Конкурс программаһында тулы метражлы һигеҙ нәфис фильм ҡатнаша. Улар араһында – Рәсәй, Канада–Греция, Ҡырғыҙстан, Ҡаҙағ­стан, Сербия, Һиндостан, Иран фильм­дары. “Башинформ” агентлығы хәбәр итеүенсә, Башҡортостандан сарала күренекле башҡорт шағиры һәм йәмәғәт эшмәкәре Шәйехзада Бабичҡа арналған “Бабич” һәм “Өфөнән һөйөү менән” картиналары ҡатнаша.
Рәсәйҙән, Үзбәкстандан, Афғанстандан, Грузиянан, Азербайжан–Ирандан, Непалдан авторҙар Өфөгә ҡыҫҡа метражлы һигеҙ фильм алып килергә ниәтләй. Респуб­ликабыҙҙан иһә Фәрзәнә Утарбаеваның “Ҡырағай” һәм Руслан Юлтаевтың “Кластан тыш дәрес” фильмдары күрһәтелә. Документаль эштәр – йәмғеһе етәү. Улар – Рәсәй (Татарстан, Төньяҡ Осетия–Алания), Ҡаҙағ­стан, Латвия, Һиндостан фильмдары. Башҡортостандан был номинацияла Вилүрә Иҫәндәү­ләтованың “Башҡорт шәле” ҡатнаша.
Конкурстан тыш программала – Тажикстан, Рәсәй (Бүрәт Республикаһы, Башҡортостан), Грузия, Ҡырғыҙстан фильмдары. Кинолар түләүһеҙ күрһәтелә.  “Көмөш Аҡбуҙат” кинофести­валенең маҡсаты – милли һәм этник йүнәлештәге фильмдар төшөргән кинематографистар ижадын танытыу. Өс көнгә Өфө мәҙәни үҙәккә әүерелеп, төрлө төбәктәрҙән һәм илдәрҙән режиссерҙарҙы, актерҙарҙы һәм про­дюсерҙарҙы бергә йыясаҡ.
Халыҡ-ара жюри ун бүләк әҙерләй. Улар – “Көмөш Аҡбуҙат” төп бүләге, “Иң яҡшы тулы метражлы уйын фильмы сценарийы өсөн”, “Тулы метражлы уйын фильмында иң яҡшы режиссер эше өсөн”, “Тулы метражлы уйын фильмында иң яҡшы оператор эше өсөн”, “Иң яҡшы ҡыҫҡа метражлы уйын фильмы өсөн”, “Ҡыҫҡа метражлы уйын фильмында иң яҡшы режиссер эше өсөн”, “Ҡыҫҡа метражлы уйын фильмында иң яҡшы оператор эше өсөн”, “Документаль фильмда иң яҡшы режиссер эше өсөн”, “Документаль фильмда иң яҡшы оператор эше өсөн”, “Иң яҡшы документаль фильм геройы өсөн” приздары.
Шулай уҡ махсус бүләктәр ҙә, атап әйткәндә, тамашасы һөйөүе призын, Башҡортостан Кинематографистар союзының милли рух өсөн Әмир Абдразаҡов исемендәге һәм оператор сәнғәте өсөн Ғилуан Әмиров исемендәге приздарҙы тапшырыу ҡарала.

 ","
	Кесе йома, 16 ноябрь 2017",Яңылыҡтар,Na
https://kulturarb.ru/ba/news/һuҡyrҙar-өsөn-bashҡortostan-respublika-mahsus-kitaphanaһy-abonementy-jөrәktә-mөhәbbәt-jәshәһә-isemle-kitap-kүrgәҙmәһen-tәҡdim-itә," Һуҡырҙар өсөн Башҡортостан республика махсус китапхана абонементы ""Йөрәктә мөхәббәт йәшәһә..."" исемле китап күргәҙмәһен тәҡдим итә ",Na,"

Һуҡырҙар өсөн Башҡортостан республика махсус китапханаһы абонементы, прозаик һәм сценарист Виктория Токареваның тыуыуына 80 йыл тулыу айҡанлы китап күргәҙмәһен тәҡдим итә.
Яҙыусының ижад юлы бала саҡтан башлана. Бөгөнгө көндә ул Мәскәү ҡалаһы янында йәшәй һәм яҙышыуын дауам итә. Уның һәр бер әҫәренә тәрән мәғәнә, яҡты образдар, бөйөк фәлсәфә һалынған.
Китаптары – тормошоноң сағылышы. Улар ябай кешеләр тураһында һөйләй. Күп әҫәрҙәренең геройҙары – ҡатын-ҡыҙ. Шуға күрә лә, уны гүзәл зат бигерәк тә яратып уҡый.
Күргәҙмәлә һуҡырҙарға һәм насар күреүселәргә тәғәйенләнгән китаптар тәҡдим ителә.

 ","
	Кесе йома, 16 ноябрь 2017",Яңылыҡтар,Na
https://kulturarb.ru/ba/news/izhad-galereyaһynda-bashҡortostandyң-atҡaҙanғan-mәҙәniәt-heҙmәtkәre-viktor-kirichenko-shәhsi-kүrgәҙmәһe-asyldy, «Ижад» галереяһында Башҡортостандың атҡаҙанған мәҙәниәт хеҙмәткәре Виктор Кириченконың шәхси күргәҙмәһе асылды ,Na,"

Оша көндәрҙә Башҡортостандың атҡаҙанған мәҙәниәт хеҙмәткәре Виктор Кириченко үҙенең 80 йәшлек юбилейын ҡаршылай.
Күркәм дата уңайынан рәссам «Ижад» галереяһында рәссамдың шәхси күргәҙмәһе  аылды.
Тәбиғәт матурлығын һүрәтләүсе картиналары, портрет һәм натюрморт жанрындағы башҡа ижади эштәре менән танышырға талант эйәһенең  дуҫтары, сәнғәт оҫталары, тиҫтәнән ашыу уҡыусыһы килде.
Виктор Кириченко 50-cе йылдарҙа Ленинград художество училищеһын тамамлап, Өфөгә эшкә ҡайта. Артабан ул ҡатыны Наталья Яблочкина менән баш ҡалалағы 2-се  сәнғәт мәктәбенә нигеҙ һала, педагог булараҡ балаларҙы ижад донъяһы менән таныштыра башлай.   

 ","
	Кесе йома, 16 ноябрь 2017",Яңылыҡтар,Na
https://kulturarb.ru/ba/news/ih-өs-eget-өs-eget-azat-azamat-һәm-bajeget-tamashaһy-jәnә-sәhnәgә-syғa," ""Их өс егет, өс егет, Азат, Азамат һәм Байегет "" тамашаһы йәнә сәхнәгә сыға  ",Na,"

23-24 ноябрҙә ""Башҡортостан "" дәүләт концерт залында 14 йыл үткәс йәнә "" Их өс егет, өс егет, Азат, Азамат һәм Байегет "" тамаша йәнә сәхнәгә сыға.  
Билдәле йырсы һәм актерҙар Сәғиҙулла Байегет, Азат Йыһаншин һәм Азамат Ғафаров яңы музыкаль проект менән тамашасыларҙы һөйөндөрөргә йыйына. “Өс егет” тәүге тапҡыр 2003 йылда сәхнәләштерелгәйне. 14 йыл үткәс егеттәр донъяға яңыса ҡараш, яңы образдарҙа тамашасылар менән осрашырға ниәтләй. 
Күптән түгел Башҡортостан ДТРК–һының Рәсәй медиа үҙәгендә «Их өс егет, өс егет, Азат, Азамат, Байегет» проектына бағышланған матбуғат конференцияһы үтте. Театрлаштырылған тамашаның проект үҙенсәлектәре тураһында республиканың билдәле актерҙары — Башҡортостандың атҡаҙанған артисы Сәғиҙулла Байегет, Башҡортостандың халыҡ артистары Азамат Ғафаров һәм Алмас Әмиров һөйләне. 
 ","
	Кесе йома, 16 ноябрь 2017",Яңылыҡтар,Na
https://kulturarb.ru/ba/news/salauat-bashҡort-dәүlәt-drama-teatrynda-bashҡortostandyң-halyҡ-artistkaһy-gөlshat-zyyazetdinovanyң-yubilej-kisәһe-uҙasaҡ, Салауат башҡорт дәүләт драма театрында Башҡортостандың халыҡ артисткаһы Гөлшат Зыязетдинованың юбилей кисәһе уҙасаҡ ,Na,"

Салауат башҡорт дәүләт драма театрында 8 декабрь көнө, киске сәғәт 19.00 Башҡортостандың халыҡ артисткаһы Гөлшат Зыязетдинованың юбилей кисәһе уҙғарыласаҡ. Тамашасы иғтибарына төрлө спектаклдәрҙән өҙәктәр, моңло йырҙар тәҡдим ителәсәк.  Тамашаны ҡуйыусы режиссер Рәүил Хәкимов.
Гөлшат Ибраһим ҡыҙы Салауат башҡорт дәүләт драма театрының оло быуын артистары араһында иң сағыу йондоҙҙарҙың береһе. Ауырғазы колхоз-совхоз театрын Салауат ҡалаһына күсереүҙе ойошторған, күп йылдар буйына театрҙы етәкләгән Ибраһим Әхмәров һәм талантлы актриса, Башҡортостандың атҡаҙанған артисткаһы Зәкиә Әхмәрованың ҡыҙҙары ул.
Билдәле сәхнә әһелдәре исемен Гөлшат апай лайыҡлы йөрөтә. Ижади багажында йөҙҙән ашыу ролдәре бар. Легендар актриса хаҡында күберәк белергә теләһәгеҙ, уның юбилей кисәһенә рәхим итегеҙ!!! 
  
 ","
	Шаршамбы, 15 ноябрь 2017",Яңылыҡтар,Na
https://kulturarb.ru/ba/news/өfөlә-bashҡortostandyң-100-shәhese-isemle-konferenciya-үtte,                 Өфөлә «Башҡортостандың 100 шәхесе” исемле конференция үтте ,Na,"

Бөгөн Өфөлә Бөтә донъя башҡорттары ҡоролтайы һәм Республика Милли музейы «Башҡортостандың 100 шәхесе”исемле конференция уҙғарҙы.
 Был сара Башҡортостан милли автономияһы ойошторолоуҙың 100 йыллығына арналған. Тарихтан билдәле булыуынса, 1917 йылдың 15 ноябрендә Ырымбурҙа Башҡорт мәркәз шураһы фарманы менән Башҡортостан автономияһы иғлан ителә. Уға ярашлы, айырым Хөкүмәт, парламент һәм армия ойошторола, дәүләт символдары ҡабул ителә.
Республика Милли музейы етәксеһе Ғәли Вәлиуллин әйтеүенсә, был конференция бөтә ил кимәлендә ҙур әһәмиәткә эйә. Башҡортостан автономияһы Рәсәй автономияһына ла нигеҙ һала. Башҡортостан автонмияһы 1917 йылда иғлан ителһә лә, яңы ойошторолған Совет Хөкүмәте уны рәсми рәүештә ике йылдан һуң ғына таный.
1919 йылдың 20 мартында Мәскәүҙә «Үҙәк Совет власы менән Башҡорт хөкүмәте араһында Башҡорт совет автономияһы тураһында"" килешеүгә ҡул ҡуйыла. Шуға был дата Башҡортостан Республикаһы тыуған көнө тип билдәләнә.
 ","
	Шаршамбы, 15 ноябрь 2017",Яңылыҡтар,Na
https://kulturarb.ru/ba/news/baltas-rajonynda-bөgөn-tamasha-respublika-һәүәҫkәr-teatrҙar-festivale-bashlana," Балтас районында бөгөн  ""Тамаша"" республика һәүәҫкәр театрҙар фестивале башлана ",Na,"

Балтас районында бөгөн  ""Тамаша"" республика һәүәҫкәр театрҙар фестивале башлана. Конкурс театр сәнғәтен пропагандалау һәм артабан үҫтереү маҡсатында ойошторола.
Байрамда йәштәр һәм ололар һәүәҫкәр театр коллективтары ҡатнаша. Уларҙың сығышын театр тәнҡитселәре, танылған режиссерҙар һәм педагогтарҙан торған жюри баһалай.
Программала — конкурс ҡарауҙары, үҙешмәкәр театрҙарҙың спектаклдәре, оҫталыҡ дәрестәре, һәүәҫкәр театрҙарҙың режиссерҙары һәм етәкселәре өсөн ижади лаборатория.
 ","
	Шаршамбы, 15 ноябрь 2017",Яңылыҡтар,Na
